city,year,fascia,num_modelli,num_auto,avg_daysonmarket,top3_str
Durham,2017,bassa,54,105,56.07,"front,rear,wheel"
Duryea,2007,bassa,2,2,34.5,"power,wheel,active"
Duryea,2008,bassa,1,1,28.0,"airbags,power,head"
Duryea,2011,bassa,2,2,45.0,"airbags,power,head"
Dwight,2000,bassa,1,1,123.0,"power,front,wheel"
Dwight,2008,bassa,1,1,63.0,"heated,leather,cooled"
Dwight,2018,bassa,2,2,367.5,"start,ecoboost,29mpg"
Dyer,2014,bassa,1,1,46.0,"front,rear,seat"
Dyer,2016,media,2,2,60.5,"front,rear,power"
E Swanzey,2016,bassa,2,2,48.0,"wheel,rear,steering"
E Swanzey,2016,media,2,2,22.5,"rear,wheel,front"
E Swanzey,2018,media,13,17,18.06,"wheel,rear,steering"
E Swanzey,2020,bassa,1,1,256.0,"rear,front,mirror"
East Barre,2015,bassa,6,6,104.83,"front,rear,color"
East Bridgewater,2005,bassa,1,1,500.0,"front,rear,dual"
East Brookfield,2018,media,5,5,31.4,"front,rear,power"
East Brookfield,2019,bassa,1,1,49.0,"front,rear,windows"
East Brunswick,1999,bassa,1,1,76.0,"front,power,wheel"
East Brunswick,2016,bassa,9,15,26.4,"wheel,power,rear"
East Brunswick,2018,bassa,3,4,22.25,"wheel,driver,rear"
East Dundee,2006,bassa,1,1,14.0,"power,control,wheel"
East Dundee,2014,bassa,2,2,18.0,"power,rear,driver"
East Dundee,2014,media,2,2,3.0,"rear,2014,system"
East Dundee,2016,bassa,4,6,81.0,"power,wheel,locks"
East Dundee,2020,bassa,6,10,72.4,"front,rear,wheel"
East Granby,2009,bassa,4,5,128.0,"front,rear,auto"
East Granby,2011,bassa,1,1,12.0,"front,rear,auto"
East Granby,2018,bassa,1,1,61.0,"power,seats,control"
East Greenwich,2013,media,1,1,12.0,"control,stability,automatic"
East Hanover,2016,media,3,5,149.0,"rear,front,design"
East Hanover,2018,media,10,67,41.96,"rear,front,power"
East Hanover,2021,alta,2,52,34.33,"market,live,pricing"
East Hartford,1999,bassa,1,1,39.0,"power,miata,while"
East Hartford,2001,bassa,2,2,134.0,"rear,front,dual"
East Hartford,2021,bassa,1,1,46.0,"front,rear,power"
East Haven,2012,bassa,2,2,22.0,"steering,power,wheel"
East Liverpool,2020,bassa,1,1,187.0,"front,rear,power"
East Longmeadow,2008,bassa,3,3,119.67,"power,steering,brakes"
East Longmeadow,2011,bassa,4,4,122.25,"power,steering,control"
East Longmeadow,2015,bassa,5,5,105.2,"power,steering,brakes"
East Longmeadow,2017,bassa,3,3,53.0,"power,steering,control"
East Meadow,2017,media,7,11,77.18,"front,rear,vehicle"
East Meadow,2019,bassa,1,1,20.0,"certified,vehicle,warranty"
East Palestine,1938,media,1,1,444.0,"sales,anything,rollerena"
East Palestine,2000,bassa,1,1,444.0,"sales,anything,truck"
East Palestine,2008,bassa,2,2,229.0,"front,rear,sales"
East Palestine,2012,alta,1,1,117.0,"truck,sales,anything"
East Palestine,2018,alta,1,1,169.0,"front,rear,power"
East Patchogue,2011,bassa,1,1,41.0,"power,wheel,front"
East Patchogue,2012,bassa,1,1,52.0,"rear,front,power"
East Petersburg,2015,media,4,4,30.0,"rear,power,mirror"
East Petersburg,2016,bassa,7,8,30.88,"power,rear,front"
East Petersburg,2017,alta,2,2,41.0,"power,seat,driver"
East Petersburg,2017,bassa,21,48,38.79,"rear,power,front"
East Providence,2005,media,1,1,12.0,"seat,power,front"
East Providence,2016,media,9,13,64.08,"rear,front,seat"
East Providence,2020,bassa,16,74,101.12,"rear,power,front"
East Providence,2021,bassa,1,3,21.33,""
East Rochester,2018,media,15,29,17.97,"front,rear,wheel"
East Rochester,2020,alta,6,9,98.33,"front,rear,power"
East Rochester,2020,bassa,5,14,163.71,"front,rear,wheel"
East Rutherford,2017,bassa,8,25,69.96,"driver,wheel,power"
East Rutherford,2017,media,9,17,33.53,"rear,driver,wheel"
East Rutherford,2018,bassa,4,6,37.17,"driver,wheel,power"
East Syracuse,2015,media,1,1,190.0,"point,inspection,speed"
East Syracuse,2017,bassa,18,42,31.12,"front,rear,2017"
East Syracuse,2019,media,10,15,150.47,"point,inspection,chevrolet"
East Windsor,2004,bassa,8,8,53.75,"rear,front,wheel"
East Windsor,2008,bassa,37,44,31.82,"front,rear,wheel"
East Windsor,2010,media,1,1,5.0,"steering,heated,leather"
East Windsor,2011,bassa,46,68,42.09,"front,rear,power"
East Windsor,2017,bassa,32,63,42.03,"front,rear,power"
East Windsor,2017,media,40,68,30.59,"rear,front,power"
East Windsor,2019,alta,3,3,35.67,"rear,package,seat"
East Windsor,2021,media,3,9,23.33,"front,power,wheel"
Eastampton,2013,bassa,2,2,37.0,"front,rear,type"
Eastlake,1994,bassa,2,2,38.5,"front,rear,comma"
Eastlake,2008,bassa,18,20,62.2,"front,rear,type"
Eastlake,2010,bassa,21,25,53.0,"front,rear,type"
Eastlake,2017,bassa,2,2,72.5,"front,rear,power"
Easton,2001,bassa,2,2,57.5,"rear,wheel,alloy"
Easton,2014,media,8,9,24.33,"rear,front,power"
Easton,2018,media,46,93,36.43,"front,rear,power"
Easton,2020,alta,24,139,89.35,"rear,front,power"
Eatontown,2006,bassa,2,2,18.0,"driver,front,wheel"
Eatontown,2008,bassa,3,3,18.0,"front,rear,wheel"
Eatontown,2013,media,1,2,29.5,"front,power,rear"
Eatontown,2015,bassa,23,23,26.26,"front,rear,power"
Eatontown,2015,media,11,11,24.36,"front,rear,power"
Eatontown,2017,media,45,119,23.84,"rear,power,front"
Eatontown,2020,alta,21,148,109.7,"rear,front,power"
Eden,2009,bassa,1,1,7.0,"front,rear,type"
Eden,2011,bassa,1,1,7.0,"front,rear,type"
Eden,2015,bassa,2,2,23.5,"front,rear,driver"
Eden,2016,bassa,4,4,60.0,"front,rear,system"
Eden,2020,alta,5,13,86.08,"city,administrative,sale"
Eden,2020,bassa,1,1,40.0,"city,administrative,sale"
Eden,2020,media,23,77,103.03,"administrative,incentives,sale"
Eden Prairie,2014,media,1,1,31.0,"front,power,control"
Edenton,2013,bassa,1,1,28.0,"front,control,entry"
Edenton,2016,media,1,1,231.0,"rear,front,warranty"
Edenton,2017,bassa,2,3,62.0,"front,rear,wheel"
Edenton,2017,media,4,5,76.6,"front,power,door"
Edgewater,2017,bassa,5,6,97.67,"power,rear,wheel"
Edgewater,2017,media,12,13,40.85,"power,rear,mirror"
Edgewater Park,2004,bassa,2,2,282.5,"comma,auto,years"
Edgewater Park,2013,media,10,14,136.64,"comma,front,auto"
Edgewater Park,2017,alta,5,5,205.6,"front,rear,power"
Edgewood,2016,media,2,2,32.5,"power,control,wheel"
Edison,2012,bassa,10,10,52.7,"front,rear,type"
Edison,2015,bassa,13,20,35.85,"front,rear,power"
Edison,2016,media,14,14,109.86,"rear,front,power"
Edmore,2004,bassa,1,1,27.0,"front,rear,power"
Edmore,2006,bassa,3,3,64.0,"front,rear,type"
Edwardsburg,2009,bassa,3,3,42.67,"comma,rear,front"
Edwardsburg,2011,bassa,1,1,29.0,"wheel,comma,drive"
Effingham,2019,media,9,12,132.92,"front,rear,control"
Egg Harbor City,2003,bassa,1,1,96.0,"steering,airbag,tilt"
Egg Harbor Township,1995,media,1,1,41.0,"collector,last,e320"
Egg Harbor Township,2012,bassa,10,11,26.36,"front,rear,system"
Egg Harbor Township,2014,bassa,13,16,45.94,"front,rear,power"
Egg Harbor Township,2016,media,19,23,48.96,"front,rear,power"
Egg Harbor Township,2017,alta,4,4,63.25,"front,power,steering"
Eighty Four,2007,bassa,1,1,1.0,"front,door,rear"
El Cajon,2012,bassa,1,1,67.0,"front,rear,type"
El Paso,2010,bassa,3,3,91.0,"front,power,control"
El Paso,2011,bassa,16,19,47.42,"front,wheel,power"
El Paso,2016,bassa,25,32,73.78,"package,front,rear"
El Paso,2017,alta,2,2,31.0,"front,steering,wheel"
Elba,2013,media,2,2,176.0,"front,rear,type"
Elgin,2014,media,3,3,14.33,"power,2014,skid"
Eliot,2005,bassa,1,1,168.0,"front,great,truck"
Eliot,2014,bassa,1,1,71.0,"front,rear,type"
Elizabeth,2013,bassa,15,17,156.65,"power,steering,airbag"
Elizabeth,2014,media,2,2,3.5,"power,steering,airbag"
Elizabeth,2015,media,4,4,174.0,"power,airbag,steering"
Elizabeth,2017,alta,3,3,42.0,"power,rear,control"
Elizabeth City,2016,media,6,6,13.33,"front,rear,power"
Elizabeth City,2020,media,43,208,98.3,"front,rear,wheel"
Elizabethton,1964,media,1,1,276.0,"ground,shaker,built"
Elizabethton,2007,media,1,1,47.0,"front,rear,seat"
Elizabethton,2010,media,1,1,8.0,"front,type,rear"
Elizabethtown,2010,bassa,5,5,38.2,"front,rear,type"
Elizabethtown,2015,media,3,3,207.67,"front,rear,seats"
Elizabethtown,2018,alta,1,1,16.0,"power,rear,front"
Elizabethtown,2021,media,1,1,0.0,"front,rear,audio"
Elk Grove Village,2009,bassa,1,1,11.0,"power,front,rear"
Elk Grove Village,2011,bassa,3,3,53.33,"power,rear,wheel"
Elk Grove Village,2016,media,1,1,43.0,"castle,power,first"
Elkhart,1996,bassa,2,2,31.5,"1996,front,wheel"
Elkhart,2008,bassa,21,22,65.36,"power,wheel,steering"
Elkhart,2017,media,26,46,31.52,"power,wheel,steering"
Elkhart,2018,media,18,28,24.32,"power,rear,wheel"
Elkhorn,2000,bassa,1,1,5.0,"front,rear,anti"
Elkhorn,2006,bassa,2,2,26.5,"front,steering,seat"
Elkhorn,2013,media,1,1,0.0,"front,steering,wheel"
Elkhorn,2015,bassa,3,3,24.67,"front,power,rear"
Elkin,2006,bassa,2,2,53.0,"front,type,rear"
Elkin,2016,bassa,5,5,140.2,"front,rear,type"
Elkin,2018,bassa,4,7,66.29,"front,rear,power"
Elkin,2020,bassa,1,1,14.0,"braking,alert,package"
Elkins,1994,bassa,1,1,6.0,""
Elkins,2020,alta,12,38,65.26,"power,rear,wheel"
Elkridge,2010,media,1,1,41.0,"power,control,bags"
Elkridge,2012,bassa,5,6,71.67,"power,rear,control"
Elkton,2007,media,1,1,33.0,"condition,ford,seats"
Elkton,2016,media,3,4,87.25,"power,rear,front"
Elkton,2018,bassa,6,6,76.83,"front,rear,power"
Ellenville,2007,bassa,1,1,9.0,""
Ellenville,2014,bassa,2,3,16.0,"airbag,control,steering"
Ellicott City,2001,bassa,1,1,8.0,"front,power,wheel"
Ellicott City,2002,bassa,1,1,69.0,"front,camry,power"
Ellicott City,2008,bassa,3,3,34.67,"front,wheel,steering"
Ellicott City,2019,alta,3,3,19.33,"wheel,front,steering"
Ellicott City,2020,media,25,282,69.44,"power,rear,control"
Ellington,2016,bassa,2,2,27.0,"front,rear,power"
Ellington,2019,media,6,9,101.89,"front,rear,power"
Ellsworth,2007,bassa,2,2,13.5,"rear,power,front"
Ellsworth,2016,bassa,7,7,144.71,"front,power,rear"
Ellsworth,2019,media,11,15,44.67,"front,power,rear"
Ellwood City,2010,bassa,1,1,21.0,"front,wheel,steering"
Ellwood City,2018,bassa,7,8,33.75,"front,rear,vehicle"
Ellwood City,2019,bassa,3,9,286.0,"rear,front,chevrolet"
Elma,2013,bassa,6,6,23.17,"power,rear,wheel"
Elma,2013,media,1,2,20.0,"package,front,door"
Elmhurst,2001,bassa,2,2,28.5,"power,automatic,additional"
Elmhurst,2005,bassa,16,17,25.0,"power,wheel,control"
Elmhurst,2016,alta,2,3,22.33,"front,rear,power"
Elmhurst,2021,bassa,3,63,18.11,"front,wheel,rear"
Elmira,2018,media,19,31,27.81,"power,rear,control"
Elmsford,2011,bassa,1,1,3.0,"black,back,price"
Elmwood Park,2017,media,13,18,22.72,"power,rear,wheel"
Elwood,2008,bassa,1,1,12.0,"buying,vehicles,power"
Elwood,2009,bassa,2,2,40.5,"buying,vehicles,power"
Elyria,2005,bassa,3,3,34.33,"power,front,wheel"
Elyria,2010,media,1,1,10.0,"rear,control,sport"
Elyria,2018,bassa,11,23,32.04,"front,wheel,power"
Elyria,2019,media,29,43,109.98,"front,power,rear"
Elyria,2021,media,5,64,22.97,"front,rear,wheel"
Emerson,2013,bassa,1,1,77.0,"front,system,rear"
Emerson,2018,bassa,1,2,55.0,"certified,subaru,owned"
Emmaus,2005,bassa,3,3,29.0,"vehicle,clean,history"
Emmaus,2006,bassa,3,3,53.67,"vehicle,clean,history"
Emmaus,2016,media,5,7,11.86,"power,rear,seat"
Emmaus,2017,bassa,13,18,17.94,"power,front,rear"
Emporia,2002,bassa,1,1,54.0,"steering,power,rear"
Emporia,2011,bassa,7,7,60.43,"steering,power,airbag"
Endicott,2012,bassa,7,9,22.89,"front,wheel,rear"
Endicott,2014,bassa,12,13,23.08,"power,control,wheel"
Endicott,2016,media,4,4,37.25,"front,rear,steering"
Enfield,1947,bassa,1,1,411.0,"original,ford,storage"
Enfield,2005,bassa,3,3,47.33,"front,power,seat"
Enfield,2020,media,34,145,113.62,"front,rear,wheel"
Enfield,2021,media,9,40,21.83,"front,rear,wheel"
Englewood,2008,bassa,1,1,5.0,"2008,leather,seat"
Englewood,2011,alta,1,1,26.0,"rear,system,mercedes"
Englewood,2013,bassa,8,8,70.38,"front,rear,power"
Englewood,2016,bassa,17,30,195.17,"front,rear,power"
Englewood,2017,alta,12,17,56.29,"power,mirror,seat"
Englewood,2020,bassa,1,3,115.67,"front,rear,system"
Englewood,2021,bassa,1,1,11.0,"front,rear,system"
Englewood Cliffs,2014,bassa,1,1,33.0,"civic,front,power"
Englewood Cliffs,2017,bassa,2,2,16.0,"power,rear,vehicle"
Englewood Cliffs,2018,alta,1,1,29.0,"control,power,vehicle"
Enid,2016,media,1,1,18.0,"chrome,front,electronic"
Enid,2018,media,2,2,18.0,"autocheck,speed,automatic"
Enosburg Falls,2016,bassa,1,1,32.0,"scores,highway,city"
Enosburg Falls,2017,bassa,4,4,93.75,"power,front,seat"
Enosburg Falls,2018,bassa,1,1,82.0,"power,rear,front"
Ephrata,2004,bassa,1,1,7.0,"power,control,leather"
Ephrata,2014,media,3,3,83.67,"power,seats,front"
Ephrata,2015,media,3,3,109.67,"power,front,steering"
Ephrata,2018,alta,1,1,39.0,"pennsylvania,largest,ford"
Ephrata,2018,media,22,28,27.36,"power,rear,front"
Ephrata,2019,alta,1,1,79.0,"power,front,diesel"
Epping,2006,bassa,1,1,3.0,"front,steering,wheel"
Epping,2012,bassa,1,1,37.0,"front,wheel,steering"
Epsom,1990,bassa,1,1,42.0,"truck,year,odometer"
Epsom,2009,bassa,17,18,64.0,"power,wheel,control"
Epsom,2014,media,5,5,43.2,"power,black,cloth"
Erie,2010,bassa,10,11,29.18,"front,rear,seat"
Erie,2015,bassa,29,37,42.84,"front,rear,power"
Erie,2019,media,54,171,101.31,"power,front,rear"
Erwin,2007,bassa,1,1,134.0,"rear,front,power"
Erwin,2014,media,1,1,34.0,"power,carfax,certified"
Erwin,2016,media,1,1,134.0,"front,power,wheel"
Escanaba,2018,media,1,1,19.0,"power,rear,wheel"
Escondido,2019,media,1,1,45.0,"power,steering,seats"
Essex,2003,bassa,2,2,19.5,"power,rear,driver"
Essex,2004,bassa,4,4,42.5,"power,wheel,rear"
Essex,2009,bassa,6,6,166.5,"front,rear,type"
Essex,2014,bassa,5,7,80.0,"front,wheel,bluetooth"
Essex,2015,bassa,2,2,185.0,"power,wheel,front"
Essex Junction,2019,bassa,5,5,130.2,"power,seats,rear"
Essington,2012,bassa,6,6,40.17,"power,rear,mirror"
Etna,2012,media,1,1,4.0,"power,active,visit"
Etters,2003,bassa,2,2,16.5,"credit,available,cold"
Eugene,2017,bassa,1,1,61.0,"bags,power,call"
Eureka,2005,bassa,6,7,50.0,"front,rear,power"
Eureka,2013,bassa,5,5,43.0,"front,rear,power"
Eureka,2018,bassa,3,5,130.8,"rear,front,seat"
Eureka,2019,bassa,2,5,373.4,"front,rear,system"
Eureka,2020,media,21,79,148.23,"front,rear,wheel"
Evanston,2005,bassa,1,1,18.0,"front,wheel,rear"
Evanston,2008,bassa,1,1,70.0,"front,system,seat"
Evanston,2010,bassa,5,5,7.8,"front,rear,type"
Evanston,2015,media,2,2,39.5,"rear,front,power"
Evanston,2016,bassa,8,9,71.33,"front,rear,steering"
Evanston,2021,media,1,3,23.33,"seats,wheel,navigation"
Everett,2015,bassa,6,8,14.75,"control,power,vehicle"
Everett,2018,bassa,3,3,33.0,"front,control,steering"
Everett,2018,media,6,11,26.45,"control,rear,warranty"
Ewing,2018,alta,4,4,40.25,"rear,front,steering"
Exeter,2006,bassa,3,3,158.0,"front,rear,power"
Exeter,2012,media,2,2,39.5,"front,rear,system"
Exton,2013,bassa,10,10,21.2,"power,vehicle,wheel"
Eynon,2016,bassa,4,4,74.5,"front,rear,power"
Eynon,2017,bassa,4,6,43.5,"front,rear,type"
Eynon,2018,bassa,2,2,53.5,"power,airbag,steering"
Fair Haven,2019,bassa,1,1,161.0,"control,bags,warning"
Fair Lawn,1998,bassa,1,1,15.0,"power,front,wheel"
Fair Lawn,2002,bassa,1,1,21.0,"front,power,trim"
Fair Lawn,2003,bassa,2,2,4.0,"front,seat,rear"
Fair Lawn,2011,bassa,2,2,0.0,"front,power,rear"
Fair Lawn,2013,bassa,5,5,16.2,"front,steering,wheel"
Fair Lawn,2016,media,3,3,54.33,"rear,system,front"
Fairbury,2012,bassa,1,1,53.0,"features,includes,cloth"
Fairfax,1997,bassa,1,1,27.0,"fees,front,price"
Fairfax,2016,alta,3,3,60.67,"power,system,seats"
Fairfield,2004,bassa,2,2,7.0,"power,rear,wheel"
Fairfield,2015,bassa,5,6,96.33,"rear,front,power"
Fairfield,2015,media,4,4,15.5,"rear,power,wheel"
Fairfield,2018,alta,1,1,54.0,"front,power,wheel"
Fairhaven,2001,bassa,1,1,1.0,"front,wheel,power"
Fairhaven,2019,media,2,2,112.0,"power,rear,passenger"
Fairless Hills,2017,alta,3,3,48.33,"front,power,rear"
Fairless Hills,2017,bassa,26,50,86.06,"front,rear,power"
Fairless Hills,2019,media,6,7,36.86,"front,rear,color"
Fairview,1997,bassa,1,1,76.0,"power,driver,airbag"
Fairview,2016,media,3,3,98.67,"power,airbags,front"
Falconer,2015,bassa,1,1,109.0,"power,steering,control"
Falconer,2018,bassa,3,3,126.33,"power,brakes,steering"
Fall River,2005,bassa,4,4,36.25,"front,power,seat"
Falling Waters,2003,bassa,1,1,4.0,"power,steering,airbag"
Falling Waters,2008,bassa,4,4,167.75,"airbag,steering,power"
Falling Waters,2009,bassa,3,3,24.67,"airbag,cash,power"
Falling Waters,2015,bassa,1,1,119.0,"airbag,steering,cash"
Falls Church,2014,bassa,14,14,23.64,"front,power,rear"
Fallston,2014,bassa,10,12,25.17,"front,wheel,steering"
Fallston,2017,alta,2,2,7.5,"front,steering,rear"
Fallston,2020,bassa,8,46,143.07,"rear,wheel,steering"
Fallston,2020,media,33,460,79.81,"front,rear,wheel"
Fallston,2021,media,4,65,26.02,"dealer,front,rear"
Falmouth,2013,alta,1,1,13.0,"front,power,rear"
Falmouth,2013,bassa,1,1,7.0,"wheel,rear,player"
Farmingdale,2017,alta,2,7,23.14,"power,seats,escalade"
Farmington,1980,bassa,1,1,60.0,"check,super,miles"
Farmington Hills,2007,bassa,1,1,14.0,"front,rear,steering"
Farmington Hills,2011,bassa,2,2,34.0,"front,rear,wheel"
Farmington Hills,2012,bassa,1,1,7.0,"2012,driver,package"
Farmington Hills,2020,alta,16,57,177.28,"front,rear,steering"
Farmington Hills,2021,media,3,41,16.15,"2021,pricing,buick"
Farmville,2010,bassa,1,1,15.0,"vehicle,haleys,inspection"
Farmville,2013,bassa,7,7,24.43,"power,vehicle,rear"
Farmville,2014,bassa,4,4,17.75,"power,front,anti"
Farmville,2019,alta,1,1,401.0,"rear,power,horn"
Feasterville Trevose,1991,media,1,1,125.0,"benz,excellent,please"
Feasterville Trevose,2011,bassa,11,11,39.64,"front,rear,wheel"
Feasterville Trevose,2016,bassa,11,14,45.14,"comma,front,rear"
Feasterville Trevose,2017,alta,2,2,51.5,"power,rear,front"
Feasterville Trevose,2021,alta,3,16,23.0,"power,rear,seat"
Feasterville-Trevose,2017,bassa,50,140,57.34,"power,rear,front"
Feasterville-Trevose,2019,media,21,28,60.96,"power,rear,passenger"
Feeding Hills,2020,bassa,1,1,55.0,"front,rear,color"
Feeding Hills,2020,media,2,2,25.0,"front,rear,color"
Felton,2019,media,2,2,19.5,"navigation,touchscreen,local"
Fenton,2012,bassa,14,17,39.24,"front,rear,power"
Fenton,2017,media,31,64,31.77,"front,rear,power"
Ferndale,2018,media,4,4,47.75,"front,control,power"
Ferriday,2019,media,1,1,195.0,"radio,deliver,door"
Fife Lake,2011,media,1,1,19.0,"front,rear,radio"
Fife Lake,2012,media,2,2,51.0,"front,wheel,steering"
Findlay,2020,bassa,1,9,86.67,"front,rear,audio"
Fitchburg,1955,media,1,1,587.0,""
Fitchburg,2004,bassa,2,2,23.0,"comma,rear,front"
Fitchburg,2009,bassa,3,5,139.6,"front,rear,type"
Fitchburg,2015,bassa,4,4,66.0,"front,rear,power"
Flat Rock,2005,bassa,1,1,0.0,"front,rear,power"
Flat Rock,2015,bassa,1,1,0.0,"front,rear,type"
Fleetwood,2020,media,9,38,68.47,"additional,info,transmission"
Flemingsburg,2007,bassa,1,1,7.0,"today,rear,seat"
Flemingsburg,2010,bassa,2,2,27.0,"front,wheel,steering"
Flemington,2016,alta,1,1,18.0,"power,wheel,control"
Flemington,2019,alta,6,7,160.14,"rear,power,assist"
Fletcher,2015,bassa,11,14,21.93,"front,rear,power"
Fletcher,2017,media,16,24,30.29,"front,rear,power"
Fletcher,2018,media,19,30,21.43,"front,rear,power"
Fletcher,2020,media,26,179,99.01,"front,rear,power"
Flint,1984,bassa,1,1,48.0,""
Flint,2001,bassa,3,3,22.33,"front,rear,type"
Flint,2012,media,3,4,54.25,"front,rear,power"
Flint,2016,media,22,38,48.5,"front,rear,power"
Flint,2017,alta,3,6,62.17,"front,power,rear"
Flint,2017,media,34,117,54.1,"front,rear,power"
Flint,2021,media,6,43,15.4,"front,rear,system"
Floral Park,2014,media,1,1,4.0,"front,vehicles,rear"
Floral Park,2016,alta,1,1,221.0,"power,front,rear"
Floral Park,2019,bassa,3,3,7.67,"vehicles,rear,front"
Florence,2008,bassa,1,1,48.0,"door,rear,front"
Florence,2016,bassa,2,2,18.0,"power,front,seat"
Florence,2016,media,1,1,23.0,"power,control,locks"
Florida,2016,bassa,1,1,26.0,"front,rear,type"
Flushing,1996,bassa,1,1,54.0,"power,offer,please"
Flushing,1998,bassa,2,2,3.5,"rear,power,offer"
Flushing,1999,bassa,3,3,178.33,"power,vehicle,front"
Flushing,2008,bassa,7,7,99.14,"front,rear,power"
Flushing,2015,bassa,9,10,14.0,"front,rear,power"
Flushing,2018,bassa,4,4,38.0,"front,rear,control"
Flushing,2019,alta,1,1,354.0,"wheel,drive,rear"
Fogelsville,2007,bassa,1,1,17.0,"front,rear,power"
Fogelsville,2016,media,1,1,59.0,"front,rear,power"
Folsom,2006,bassa,3,3,20.33,"comma,front,rear"
Forest,2017,bassa,23,45,36.04,"front,wheel,rear"
Forest,2017,media,24,57,35.3,"front,wheel,rear"
Forest City,2003,media,1,1,8.0,"power,additional,info"
Forest City,2005,bassa,1,1,50.0,"available,additional,info"
Forest City,2006,bassa,2,2,66.5,"power,wheel,additional"
Forest Hills,2016,bassa,16,17,100.53,"front,rear,wheel"
Forest Hills,2017,media,24,32,42.63,"front,rear,power"
Forest Hills,2018,alta,2,2,15.5,"power,rear,front"
Forest Hills,2018,bassa,9,13,68.62,"front,rear,wheel"
Forest Park,2003,bassa,1,1,26.0,"summit,white,2003"
Forest Park,2011,bassa,2,2,22.5,"front,rear,seat"
Forest Park,2017,bassa,4,20,40.55,"accident,free,carfax"
Forest Park,2018,alta,1,1,29.0,"front,power,rear"
Forest Park,2020,media,11,87,165.44,"2020,chevrolet,price"
Forney,2014,bassa,1,1,407.0,"front,rear,type"
Fort Atkinson,2020,media,1,1,6.0,"rear,front,power"
Fort Gratiot,2017,media,8,14,22.64,"2017,service,radio"
Fort Lauderdale,2013,media,1,1,15.0,"black,sold,hard"
Fort Mill,2017,media,2,2,25.5,"ford,transmission,tire"
Fort Montgomery,2013,bassa,2,2,22.0,"front,marchese,market"
Fort Washington,2008,bassa,1,1,7.0,"wheel,rear,steering"
Fort Washington,2019,alta,11,16,217.88,"front,rear,power"
Fort Washington,2019,media,15,23,168.26,"power,rear,wheel"
Fort Washington,2020,bassa,3,14,149.07,"system,wheel,engine"
Fort Washington,2021,alta,3,9,37.11,"power,driver,rear"
Fort Wayne,2005,bassa,4,5,67.0,"rear,front,power"
Fort Wayne,2009,bassa,18,21,72.29,"front,power,rear"
Fort Wayne,2018,bassa,10,24,32.21,"front,rear,power"
Fort Wayne,2019,bassa,16,32,99.31,"front,rear,driver"
Fort Wayne,2020,bassa,5,30,96.43,"warning,collision,rear"
Fowlerville,2001,bassa,1,1,0.0,"door,power,front"
Fowlerville,2014,bassa,2,2,14.0,"front,rear,power"
Fowlerville,2017,bassa,6,8,39.38,"front,rear,power"
Fowlerville,2017,media,9,13,31.85,"front,rear,power"
Fowlerville,2021,media,4,9,36.44,"2021,info,additional"
Fox Lake,2003,bassa,6,7,50.71,"power,front,steering"
Fox Lake,2007,bassa,12,15,199.53,"power,front,rear"
Fox Lake,2009,bassa,15,15,95.87,"power,front,steering"
Fox Lake,2011,bassa,18,21,191.62,"power,front,steering"
Fox Lake,2016,bassa,12,13,93.0,"power,front,steering"
Fox Lake,2017,bassa,12,22,25.77,"2017,warranty,first"
Fox Lake,2018,alta,2,2,56.0,"power,front,steering"
Fox Lake,2018,bassa,5,6,48.5,"front,rear,steering"
Foxboro,2016,alta,1,1,1068.0,"front,rear,black"
Foxboro,2017,bassa,4,14,42.14,"front,rear,system"
Foxboro,2018,bassa,4,5,46.8,"front,rear,automatic"
Foxboro,2019,alta,3,5,419.2,"front,rear,system"
Framingham,2015,media,6,6,23.5,"front,rear,steering"
Framingham,2019,media,45,74,103.97,"front,rear,power"
Framingham,2020,bassa,8,26,101.69,"front,wheel,steering"
Frankenmuth,2009,bassa,2,2,126.0,"front,rear,seat"
Frankenmuth,2020,alta,9,21,69.57,"rear,power,front"
Frankenmuth,2021,media,4,34,8.79,"system,front,seat"
Frankfort,1995,bassa,1,1,50.0,"door,wheel,package"
Frankfort,1997,bassa,1,1,6.0,"series,bonneville,sedan"
Frankfort,2005,bassa,6,6,72.0,"front,rear,power"
Frankfort,2010,bassa,16,17,46.29,"comma,front,rear"
Frankfort,2011,media,2,2,25.5,"system,wheels,leather"
Frankfort,2014,bassa,15,15,46.93,"front,rear,power"
Frankfort,2018,bassa,13,22,44.95,"front,rear,power"
Frankfort,2019,bassa,13,13,40.77,"front,rear,power"
Franklin,1994,bassa,1,1,1243.0,"dignity,strive,treated"
Franklin,2005,bassa,3,3,104.67,"power,seat,steering"
Franklin,2011,bassa,30,35,167.29,"front,rear,power"
Franklin,2016,media,17,27,102.0,"front,rear,power"
Franklin,2017,bassa,28,43,69.47,"power,front,rear"
Franklin Park,1997,bassa,1,1,64.0,"front,additional,info"
Franklin Park,2013,bassa,4,4,19.25,"front,rear,type"
Franklin Park,2015,bassa,3,3,98.67,"front,rear,type"
Franklin Park,2017,bassa,2,2,43.0,"front,rear,type"
Franklin Square,2011,bassa,1,1,81.0,"front,rear,wheel"
Franklinton,2005,bassa,1,1,514.0,"steering,airbag,power"
Franklinton,2014,bassa,3,3,78.33,"airbag,steering,rear"
Fraser,1996,bassa,1,1,18.0,"front,power,wheel"
Fraser,2019,bassa,2,2,8.0,"front,rear,color"
Frederick,2005,media,1,1,29.0,"control,power,mirrors"
Frederick,2012,bassa,34,41,24.56,"front,power,rear"
