city,year,fascia,num_modelli,num_auto,avg_daysonmarket,top3_str
Dillwyn,1965,bassa,1,1,226.0,"really,brings,back"
District Heights,2011,bassa,2,2,105.0,"front,rear,type"
Doral,2018,bassa,2,2,58.0,"power,control,front"
Dorchester,2007,bassa,8,10,23.6,"front,rear,type"
Dorchester,2021,media,3,26,24.81,"power,rear,seat"
Douglaston,2021,alta,3,29,21.83,"power,wheel,heated"
Dover,1992,alta,1,1,274.0,"wheel,seats,leather"
Dover,2007,bassa,7,8,51.5,"front,rear,power"
Dover,2015,media,16,19,23.37,"rear,front,power"
Dover Foxcroft,2019,media,6,6,36.17,""
Dowagiac,1971,media,1,1,134.0,"used,ford,torino"
Dowagiac,2012,bassa,1,1,51.0,"wheel,steering,power"
Dowagiac,2018,bassa,2,2,19.0,""
Downers Grove,1996,bassa,1,1,59.0,"power,front,wheel"
Downers Grove,2012,media,3,3,31.67,"power,seats,steering"
Downey,2013,bassa,1,1,28.0,"local,trade,financing"
Downingtown,2011,bassa,3,3,152.33,"front,rear,steering"
Downingtown,2017,alta,1,1,25.0,"front,power,steering"
Doylestown,2009,bassa,3,3,6.67,"power,wheel,system"
Doylestown,2019,alta,5,5,227.0,"wheel,power,remote"
Doylestown,2020,media,42,361,82.7,"front,rear,wheel"
Du Bois,2008,bassa,10,10,174.6,"power,rear,front"
Du Bois,2012,media,2,2,11.0,"front,rear,power"
Du Bois,2014,bassa,14,16,57.13,"power,front,rear"
Du Bois,2017,media,22,33,51.58,"power,rear,control"
Du Bois,2018,media,12,28,50.21,"power,rear,front"
Dual Illuminating Vanity Mirrors,,bassa,0,1,,""
Dublin,2017,bassa,4,4,35.25,"front,rear,power"
Dubuque,2013,bassa,1,1,60.0,"rear,front,color"
Dulles,2013,bassa,3,3,33.33,"front,rear,wheel"
Dulles,2019,media,4,8,130.25,"rear,front,system"
Dumfries,2008,bassa,5,5,298.2,"power,front,rear"
Dumfries,2011,media,1,2,19.0,"front,rear,power"
Dumfries,2016,bassa,18,24,164.04,"front,power,rear"
Dunbar,2010,media,1,1,799.0,"front,type,rear"
Dunbar,2011,bassa,11,14,125.5,"front,rear,type"
Duncannon,2012,bassa,5,5,50.0,"front,steering,wheel"
Duncannon,2014,media,1,1,69.0,"power,chrome,seat"
Duncannon,2017,media,19,30,44.27,"rear,front,power"
Duncannon,2018,media,12,20,44.5,"front,rear,power"
Duncansville,2015,bassa,4,4,42.75,"front,rear,power"
Duncansville,2019,alta,1,1,40.0,"power,seats,heated"
Dundalk,2009,bassa,3,3,23.67,"front,power,wheel"
Dundalk,2013,media,1,1,41.0,"control,power,wheel"
Dundalk,2018,bassa,1,1,19.0,"power,wheel,dual"
Dunkirk,2017,media,2,2,64.0,"dealership,open,public"
Dunkirk,2018,media,4,5,72.2,"open,dealership,public"
Dunn,2020,media,42,187,130.28,"power,rear,wheel"
Durand,2018,bassa,5,14,24.21,"power,wheel,remote"
Durand,2019,media,5,6,20.67,"power,wheel,control"
Durham,2010,media,2,2,13.5,"front,power,audio"
Durham,2011,bassa,18,21,141.86,"front,rear,power"
Durham,2013,media,11,11,15.82,"front,rear,power"
Durham,2020,bassa,21,231,107.19,"system,2020,wheel"
Durham,2020,media,134,1395,86.94,"rear,power,front"
Durham,2021,media,29,264,25.74,"power,rear,wheel"
Dwight,2009,bassa,1,1,10.0,"leather,cargo,system"
Dwight,2014,bassa,1,1,38.0,"flat,folding,remote"
East Barre,1973,alta,1,1,1443.0,beautiful
East Barre,2008,bassa,4,4,181.25,"front,rear,power"
East Bridgewater,2009,bassa,1,1,8.0,"front,rear,system"
East Brookfield,2016,bassa,2,2,76.5,"front,rear,power"
East Brunswick,1998,bassa,1,1,26.0,"power,front,wheel"
East Brunswick,2002,bassa,2,2,118.0,"power,front,wheel"
East Brunswick,2008,bassa,18,20,23.4,"front,rear,type"
East Brunswick,2009,bassa,4,4,21.25,"front,rear,type"
East Brunswick,2019,bassa,2,2,99.0,"wheel,control,rear"
East Brunswick,2019,media,16,28,86.18,"power,driver,wheel"
East Dubuque,2010,bassa,1,1,11.0,"seats,power,control"
East Dundee,2010,bassa,2,2,17.0,"power,mirror,front"
East Dundee,2017,media,9,55,44.04,"power,rear,wheel"
East Dundee,2018,alta,1,1,46.0,"black,2018,allison"
East Dundee,2020,alta,3,19,177.68,"power,rear,seat"
East Greenbush,1978,bassa,1,1,34.0,"come,25th,anniversary"
East Greenbush,2011,alta,1,1,2497.0,"front,power,rear"
East Greenbush,2017,alta,1,1,12.0,"control,power,package"
East Greenwich,2014,bassa,6,7,32.57,"power,wheel,engine"
East Greenwich,2015,bassa,9,9,37.78,"power,wheel,rear"
East Greenwich,2016,bassa,13,15,29.2,"power,wheel,control"
East Greenwich,2020,media,18,175,91.43,"wheel,power,engine"
East Hanover,2011,bassa,1,2,16.0,"rear,front,power"
East Hanover,2017,media,14,53,59.15,"front,rear,power"
East Hanover,2019,media,8,19,40.53,"rear,power,front"
East Hartford,2007,bassa,9,9,50.78,"front,rear,seat"
East Hartford,2008,bassa,16,17,74.06,"front,rear,seat"
East Hartford,2019,media,23,39,286.62,"front,rear,power"
East Hartford,2020,bassa,9,32,128.0,"front,rear,driver"
East Haven,2007,alta,1,1,222.0,"control,power,steering"
East Haven,2013,bassa,2,2,16.5,""
East Haven,2014,bassa,4,4,32.0,"power,steering,control"
East Haven,2020,media,16,110,83.05,""
East Liverpool,1987,bassa,1,1,402.0,"power,front,wheel"
East Liverpool,2004,bassa,1,1,63.0,"front,power,wheel"
East Meadow,2014,bassa,3,3,34.0,"front,rear,wheel"
East Palestine,2005,bassa,3,3,385.0,"comma,front,rear"
East Palestine,2006,bassa,3,3,198.67,"front,sales,anything"
East Petersburg,2018,media,17,23,45.35,"power,rear,front"
East Providence,2010,bassa,10,12,64.75,"front,wheel,rear"
East Providence,2020,media,59,455,103.22,"rear,front,power"
East Rochester,2006,bassa,1,1,38.0,"front,wheel,steering"
East Rochester,2017,media,19,65,23.05,"front,rear,power"
East Springfield,2011,bassa,2,2,245.5,"front,rear,type"
East Springfield,2013,bassa,2,2,41.5,"front,rear,type"
East Stroudsburg,1971,media,1,1,131.0,"available,options,edlebrock"
East Stroudsburg,2019,bassa,2,3,81.67,"rear,power,control"
East Stroudsburg,2020,media,17,45,68.13,"power,rear,wheel"
East Syracuse,1969,media,1,1,37.0,"manual,1969,camaro"
East Syracuse,2015,bassa,13,13,37.69,"front,rear,comma"
East Syracuse,2016,media,9,10,22.6,"comma,front,rear"
East Syracuse,2020,alta,8,19,84.53,"rear,package,seat"
East Syracuse,2020,media,38,351,72.43,"rear,front,driver"
East Troy,1999,bassa,1,1,19.0,"power,steering,brakes"
East Wareham,2012,media,2,2,63.0,"vehicle,airbag,control"
East Windsor,2012,media,1,1,11.0,"control,wheel,front"
East Windsor,2018,media,20,35,31.26,"power,rear,front"
East Windsor,2019,media,13,16,68.94,"front,rear,power"
Eastampton,2006,bassa,1,1,5.0,"front,rear,type"
Eastchester,2019,alta,2,2,95.0,"rear,front,power"
Eastchester,2021,media,1,7,4.0,"audi,line,premium"
Eastlake,2002,bassa,4,4,46.25,"power,front,wheel"
Eastlake,2008,media,1,1,51.0,"front,wheel,seats"
Easton,2008,media,2,2,33.5,"rear,wheel,front"
Easton,2011,bassa,28,39,41.77,"front,rear,power"
Easton,2016,alta,3,4,147.75,"front,wheel,rear"
Easton,2018,alta,2,3,219.67,"power,front,wheel"
Eastpointe,2003,bassa,1,1,30.0,"credit,customers,good"
Eastpointe,2014,bassa,18,24,44.25,"power,control,customers"
Eastpointe,2015,media,6,6,79.33,"power,control,bags"
Eastpointe,2017,alta,2,2,153.5,"rear,front,power"
Eastpointe,2020,alta,8,30,106.0,"rear,front,power"
Eatontown,2016,alta,2,3,18.33,"rear,front,wheel"
Eatontown,2016,bassa,14,18,23.89,"front,rear,wheel"
Ebensburg,2008,bassa,1,1,23.0,"control,power,wheel"
Ebensburg,2018,bassa,4,4,38.75,"power,wheel,control"
Eden,2017,bassa,7,7,65.0,"front,power,radio"
Edenton,2011,bassa,2,2,42.0,"rear,front,steering"
Edenton,2015,bassa,3,4,44.0,"rear,front,power"
Edgewater,2011,bassa,2,2,24.5,"rear,power,wheel"
Edgewater,2015,media,4,4,31.5,"power,rear,front"
Edgewater,2018,bassa,3,3,82.67,"power,rear,front"
Edgewater Park,2015,media,19,22,119.18,"comma,front,rear"
Edgewood,2010,bassa,5,5,81.0,"power,control,steering"
Edgewood,2020,bassa,1,1,89.0,"power,bags,control"
Edgewood,2021,media,2,7,4.86,"keyless,wheel,black"
Edinboro,2010,bassa,2,2,31.0,"power,wheel,speed"
Edison,2020,alta,36,314,80.43,"rear,front,power"
Edmond,2019,alta,1,1,19.0,"front,rear,steering"
Edmond,2019,media,2,2,196.5,"front,rear,power"
Edwardsburg,2012,bassa,1,1,77.0,"front,rear,seat"
Edwardsburg,2014,bassa,1,1,56.0,"front,comma,rear"
Effingham,2018,bassa,3,4,129.0,"front,power,radio"
Egg Harbor City,2004,bassa,2,2,218.5,"front,rear,seat"
Egg Harbor City,2006,bassa,3,3,688.67,"front,rear,power"
Egg Harbor Township,2016,bassa,29,52,124.77,"front,rear,power"
Egg Harbor Township,2017,media,73,264,58.75,"front,rear,power"
Egg Harbor Township,2019,bassa,10,21,130.81,"front,rear,wheel"
Eighty Four,2006,bassa,2,2,24.5,"comma,includes,front"
Eighty Four,2009,bassa,1,1,28.0,"good,ford,focus"
Eighty Four,2012,bassa,1,1,8.0,"comma,rear,front"
El Monte,2012,bassa,2,2,184.5,"power,airbags,steering"
El Paso,2007,bassa,5,5,15.0,"package,front,rear"
El Paso,2013,media,4,6,24.33,"package,front,power"
El Paso,2015,bassa,25,34,86.03,"front,rear,package"
El Paso,2019,alta,7,12,31.42,"rear,front,power"
Elba,2011,bassa,2,2,21.5,"front,rear,type"
Elbridge,2020,bassa,3,3,82.67,"front,power,seat"
Elgin,2009,bassa,23,28,49.04,"front,rear,type"
Elgin,2011,bassa,31,42,37.45,"front,rear,power"
Elgin,2015,media,3,3,11.33,"engine,automatic,delivers"
Elizabeth,2016,media,13,49,254.51,"control,steering,power"
Elizabeth,2017,media,45,178,120.42,"power,rear,steering"
Elizabethport,2018,media,2,2,15.0,"airbag,front,side"
Elizabethton,2004,bassa,3,3,69.67,"front,power,rear"
Elizabethton,2015,media,1,1,54.0,"front,rear,type"
Elizabethton,2020,media,1,1,9.0,"front,airbag,power"
Elizabethtown,2007,bassa,5,6,17.17,"front,rear,type"
Elizabethtown,2017,media,10,16,26.25,"front,rear,seat"
Elizabethtown,2019,media,7,8,168.0,"front,rear,power"
Elk Grove Village,2003,bassa,1,1,85.0,"castle,north,chevy"
Elk Grove Village,2017,media,5,8,72.13,"castle,north,2017"
Elk Grove Village,2018,bassa,5,6,59.0,"castle,north,power"
Elk Grove Village,2018,media,5,6,33.5,"power,rear,castle"
Elk Grove Village,2019,media,1,1,19.0,"power,rear,castle"
Elkhart,1999,bassa,3,3,59.0,"power,rear,wheel"
Elkhart,2004,bassa,4,4,83.25,"power,wheel,steering"
Elkhart,2011,media,1,1,10.0,"front,power,rear"
Elkhart,2018,alta,1,1,21.0,"system,wheel,power"
Elkhart,2020,alta,10,17,122.12,"power,wheel,steering"
Elkhart Lake,2006,bassa,1,1,158.0,"front,rear,power"
Elkhorn,2020,media,24,48,78.73,"radio,rear,control"
Elkhorn,2021,alta,3,5,7.8,"also,included,every"
Elkin,2009,bassa,1,1,70.0,"front,rear,type"
Elkin,2020,media,7,10,44.4,"front,rear,type"
Elkins,2016,media,2,3,20.33,"power,seat,rear"
Elkins,2020,media,21,134,88.51,"power,rear,wheel"
Elkland,2018,bassa,2,2,141.5,"additional,info,front"
Elkland,2019,media,2,2,206.5,""
Elkland,2020,alta,2,4,23.0,"package,rear,additional"
Elkridge,2007,bassa,2,2,44.5,"power,control,rear"
Elkridge,2017,media,1,1,9.0,"front,rear,color"
Elkton,2010,bassa,1,1,6.0,"ford,front,fusion"
Elkton,2020,alta,10,71,108.63,"rear,front,power"
Ellenville,2013,bassa,2,2,36.5,""
Ellenwood,2007,bassa,1,1,7.0,"control,power,wheel"
Ellicott City,2009,bassa,7,7,75.71,"front,power,rear"
Ellicott City,2015,media,6,6,33.67,"front,rear,power"
Ellicott City,2019,media,21,27,35.26,"front,power,rear"
Ellington,2019,alta,1,1,250.0,"front,rear,seat"
Ellisville,2016,bassa,1,1,65.0,"power,steering,wheel"
Ellsworth,2009,bassa,2,2,19.5,"front,wheel,player"
Ellwood City,2016,bassa,5,7,16.71,"front,rear,power"
Ellwood City,2019,media,9,14,71.07,"front,rear,power"
Elma,2008,media,1,1,46.0,"group,wheel,control"
Elma,2017,bassa,16,25,57.8,"power,rear,front"
Elma,2020,alta,9,31,130.29,"wheel,power,remote"
Elmhurst,1998,bassa,2,2,13.5,"power,wheel,front"
Elmhurst,2010,bassa,23,26,31.96,"front,rear,type"
Elmhurst,2012,bassa,24,27,72.81,"front,rear,power"
Elmhurst,2015,bassa,16,24,90.25,"front,rear,power"
Elmira,2015,media,1,1,4.0,"power,front,rear"
Elmira Heights,2016,media,2,2,350.0,"front,rear,type"
Elmont,2016,media,3,3,233.67,"vehicle,power,fees"
Elmsford,2013,media,1,1,10.0,"leather,ebony,back"
Elmsford,2016,bassa,1,1,16.0,"vehicle,back,price"
Elmwood Park,2017,bassa,8,12,20.42,"power,rear,wheel"
Elmwood Park,2018,bassa,10,11,54.0,"front,rear,power"
Elwood,2005,bassa,1,1,12.0,"buying,vehicles,power"
Elwood,2010,bassa,2,2,28.5,"power,buying,vehicles"
Elyria,2007,media,1,1,4.0,"power,control,corvette"
Elyria,2016,media,10,10,33.0,"front,power,rear"
Emerson,2018,media,3,6,48.5,"certified,subaru,owned"
Emporia,2014,media,1,1,14.0,"front,manual,seat"
Endicott,2010,bassa,2,2,26.5,"power,front,wheel"
Endicott,2018,alta,1,1,40.0,"front,package,steering"
Endicott,2020,media,9,39,58.77,"rear,chevrolet,front"
Enfield,1957,media,1,1,82.0,"very,power,solid"
Enfield,1967,bassa,1,1,1189.0,"early,very,built"
Enfield,1973,bassa,1,1,1859.0,"original,mile,matching"
Enfield,1991,bassa,1,1,43.0,"kind,believe,clean"
Enfield,2006,media,1,1,10.0,"seat,rear,power"
Enfield,2007,bassa,7,7,83.86,"front,rear,type"
Enfield,2010,bassa,7,7,43.29,"front,rear,type"
Enfield,2013,bassa,12,12,81.33,"front,rear,power"
Englewood,2008,media,1,1,42.0,"additional,info,transmission"
Englewood,2020,alta,55,287,108.65,"rear,front,power"
Englewood,2020,media,47,363,128.44,"front,rear,power"
Englewood Cliffs,2015,bassa,2,2,27.5,"jeep,2015,vehicle"
Enid,2016,bassa,1,1,12.0,"front,rear,steering"
Ephrata,2016,bassa,15,23,57.35,"power,front,rear"
Epping,2009,bassa,1,1,1.0,"front,power,rear"
Epping,2018,media,8,10,53.9,"front,control,rear"
Epsom,1998,bassa,1,1,182.0,"plow,power,truck"
Epsom,2017,alta,1,1,46.0,"power,system,control"
Epsom,2019,bassa,1,1,75.0,"control,power,bags"
Erie,2002,bassa,1,1,166.0,"front,rear,wheel"
Erie,2003,bassa,1,1,11.0,"front,power,control"
Erie,2004,bassa,1,1,185.0,"power,rear,climate"
Erie,2011,bassa,26,27,38.81,"front,rear,wheel"
Erie,2018,media,49,145,63.18,"front,rear,power"
Erie,2020,bassa,5,11,124.91,"front,rear,control"
Erwin,2006,bassa,2,2,134.0,"wheel,front,steering"
Erwin,2008,bassa,2,2,97.0,"front,power,wheel"
Erwin,2017,media,4,4,147.0,"wheel,rear,front"
Erwin,2019,bassa,1,2,134.0,"front,wheel,steering"
Escondido,2017,media,1,1,17.0,"power,wheel,very"
Essex,2005,bassa,7,8,33.5,"power,rear,passenger"
Essex,2012,bassa,6,6,110.17,"front,rear,power"
Etna,1995,bassa,1,1,19.0,"power,front,wheel"
Etna,2007,bassa,1,1,11.0,"front,rear,type"
Etna,2011,bassa,6,8,68.63,"front,rear,power"
Etna,2016,media,1,1,19.0,"front,type,rear"
Etters,2002,bassa,1,1,21.0,"service,engine,light"
Etters,2006,bassa,1,1,21.0,"front,sensor,available"
Euclid,2014,bassa,2,2,40.0,"front,wheel,rear"
Euclid,2016,media,2,2,23.0,"rear,wheel,front"
Euclid,2017,bassa,11,20,33.3,"front,wheel,rear"
Eugene,1997,bassa,1,1,67.0,"power,call,jones"
Eugene,2015,bassa,1,1,24.0,"front,rear,prius"
Eureka,2007,bassa,3,3,55.0,"front,wheel,door"
Eureka,2010,bassa,2,2,223.0,"front,power,rear"
Eureka,2020,alta,10,39,150.74,"front,rear,wheel"
Evans City,2014,bassa,1,1,131.0,"rear,front,type"
Evans Mills,2009,bassa,2,2,10.0,"power,airbag,control"
Evans Mills,2010,bassa,1,1,10.0,"power,control,anti"
Evans Mills,2011,bassa,3,3,26.67,"airbag,control,power"
Evanston,2011,bassa,2,2,64.0,"rear,power,front"
Evansville,2020,media,1,2,31.0,"front,wheel,used"
Everett,2002,bassa,1,1,228.0,"power,vehicle,repair"
Everett,2014,bassa,6,6,24.83,"power,bags,vehicle"
Everett,2020,media,12,281,112.91,"front,control,rear"
Everett,2021,alta,1,1,21.0,"black,crystal,pearl"
Ewing,2007,alta,1,1,45.0,"front,steering,wheel"
Ewing,2015,media,5,6,16.0,"front,power,wheel"
Ewing,2020,bassa,3,18,158.11,"front,rear,audio"
Exeter,2004,bassa,1,1,49.0,"seats,power,airbag"
Exeter,2019,media,18,33,114.42,"front,rear,power"
Exeter,2020,bassa,1,2,225.0,"2020,silver,ford"
Exeter,2021,alta,2,17,26.88,"package,2021,volvo"
Exton,2013,media,3,3,25.33,"power,vehicle,front"
Exton,2014,media,3,3,26.0,"vehicle,power,delivery"
Exton,2015,media,4,4,34.5,"vehicle,power,delivery"
Eynon,2011,media,1,1,570.0,"power,vehicle,airbag"
Fair Haven,2011,bassa,4,4,51.0,"power,control,bags"
Fair Lawn,2012,bassa,3,3,23.33,"front,rear,power"
Fair Lawn,2014,bassa,3,3,29.67,"front,wheel,steering"
Fairborn,2006,bassa,1,1,188.0,"rear,front,type"
Fairbury,2017,bassa,4,5,169.6,"auto,seats,heated"
Fairfax,2008,bassa,14,16,36.88,"front,rear,comma"
Fairfax,2018,media,51,89,32.13,"front,rear,power"
Fairfax,2020,media,79,950,106.94,"front,rear,wheel"
Fairfield,2016,media,4,6,119.0,"front,rear,power"
Fairfield,2019,media,5,6,190.67,"power,side,steering"
Fairfield,2020,media,9,63,163.54,"rear,control,steering"
Fairhaven,2005,bassa,2,2,181.0,"front,power,wheel"
Fairhaven,2014,bassa,4,4,110.25,"front,rear,type"
Fairhaven,2017,bassa,3,4,33.25,"power,wheel,rear"
Fairhaven,2017,media,5,12,35.83,"power,control,rear"
Fairhaven,2020,alta,2,2,130.0,"premium,automatic,wheel"
Fairlawn,2011,bassa,2,2,106.5,"power,steering,control"
Fairlawn,2012,bassa,2,3,37.67,"power,steering,control"
Fairless Hills,2008,bassa,9,9,105.11,"front,rear,power"
Fairless Hills,2012,media,5,6,231.0,"axle,power,dump"
Fairless Hills,2014,media,4,8,111.13,"rear,front,seats"
Fairless Hills,2015,bassa,17,19,40.79,"front,rear,type"
Fairless Hills,2016,media,12,14,272.21,"front,rear,power"
Fairport,2016,media,5,9,52.11,"power,steering,control"
Fairport,2019,media,1,2,21.0,"steering,power,control"
Fairview,2006,bassa,1,1,162.0,"power,seat,front"
Fairview,2007,bassa,3,3,29.0,"power,steering,front"
Fall River,2009,bassa,3,4,34.0,"front,rear,type"
Fall River,2013,bassa,7,7,17.29,"front,rear,power"
Fall River,2019,alta,2,2,240.0,"rear,front,power"
Falls Church,1998,bassa,1,1,17.0,"front,power,condition"
Falls Church,2007,bassa,12,13,41.77,"front,power,rear"
Falls Church,2008,bassa,9,9,67.56,"front,rear,power"
Falls Church,2010,bassa,16,18,34.28,"front,power,wheel"
Falls Church,2014,media,3,3,29.33,"front,rear,steering"
Falls Church,2015,media,7,7,14.71,"front,rear,wheel"
Falls Church,2016,alta,1,1,41.0,""
Fallston,2010,bassa,2,2,15.0,"front,wheel,rear"
Falmouth,2011,bassa,3,4,8.75,"wheel,power,front"
Falmouth,2019,alta,5,8,394.0,"front,rear,power"
Falmouth,2019,media,9,23,44.57,"wheel,driver,rear"
Falmouth,2021,media,1,1,46.0,"2021,volkswagen,atlas"
Farmingdale,2019,media,5,7,16.57,"package,power,front"
Farmington,1966,alta,1,1,75.0,"also,great,motor"
Farmington,1978,bassa,1,1,63.0,"leather,steering,power"
Farmington,2004,bassa,3,3,49.0,"front,rear,power"
Farmington,2013,media,2,2,29.0,"front,rear,type"
Farmington,2014,media,5,7,34.86,"front,power,rear"
Farmington,2016,alta,2,2,58.0,"system,camera,carfax"
Farmington,2017,bassa,27,62,69.77,"front,rear,wheel"
Farmington Hills,2008,bassa,1,1,34.0,"front,power,rear"
Farmington Hills,2012,media,2,2,10.0,"front,power,rear"
Farmington Hills,2019,bassa,1,2,48.5,"radio,rear,wheel"
Farmville,2015,bassa,4,4,24.25,"power,rear,control"
Farmville,2021,alta,1,1,48.0,"rear,front,power"
Feasterville Trevose,2007,bassa,3,3,8.0,"front,rear,type"
Feasterville-Trevose,2019,bassa,26,58,45.45,"transmission,wheels,engine"
Feasterville-Trevose,2020,bassa,2,2,159.0,"wheel,power,rear"
Feeding Hills,2005,bassa,2,2,63.0,"front,seat,power"
Feeding Hills,2008,bassa,1,1,49.0,"front,rear,type"
Feeding Hills,2010,bassa,1,1,34.0,"front,rear,type"
Feeding Hills,2017,media,5,6,10.33,"rear,power,front"
Fenton,2010,bassa,4,4,12.5,"front,rear,power"
Fenton,2017,bassa,21,56,41.05,"front,rear,power"
Fenton,2018,alta,1,1,11.0,"front,power,remote"
Fenton,2019,bassa,4,4,41.75,"front,rear,power"
Ferndale,2006,bassa,2,2,64.0,"front,passenger,seat"
Ferndale,2019,bassa,4,4,135.25,"vehicle,credit,price"
Ferndale,2021,media,1,4,27.0,"rear,front,system"
Fife Lake,2020,media,1,2,5.0,"front,rear,control"
Findlay,2016,media,3,3,100.0,"power,seats,heated"
Finksburg,2012,media,1,1,265.0,"excellent,power,owner"
Fitchburg,2011,bassa,4,5,43.6,"front,rear,power"
Fitchburg,2018,bassa,2,3,24.33,"rear,wheel,driver"
Fitchburg,2020,bassa,3,13,109.23,"rear,wheel,system"
Fleetwood,2014,media,1,1,25.0,"front,rear,power"
Flemington,2010,alta,1,1,61.0,"control,wheel,power"
Flemington,2015,media,1,1,11.0,"carfax,alternator,clean"
Fletcher,1992,alta,1,1,167.0,"leather,black,steering"
Fletcher,2010,bassa,2,2,9.5,"front,rear,power"
Fletcher,2021,alta,3,33,16.42,"being,service,voucher"
Flint,2003,bassa,3,3,25.0,"power,locks,airbag"
Flint,2013,media,9,12,40.5,"front,power,rear"
Flint,2015,media,12,15,39.53,"front,rear,power"
Flint,2021,alta,3,19,20.68,"rear,front,power"
Florence,2003,bassa,1,1,55.0,"midwest,auto,store"
Floresville,2019,bassa,2,2,12.0,"front,rear,power"
Flower Mound,2010,bassa,1,1,21.0,"fantastic,truck,sale"
Flowery Branch,2006,bassa,1,1,32.0,"discount,cash,price"
Flowmaster super 44 muffler with 5 inch exhaust tips( factory resonators are still on the truck so its not crazy loud,,bassa,0,1,,""
Floyd,2018,media,1,1,0.0,"airbag,front,side"
Flushing,2007,bassa,3,3,35.33,"front,rear,power"
Flushing,2011,alta,1,1,170.0,"front,rear,type"
Flushing,2012,bassa,9,9,74.33,"front,rear,power"
Fogelsville,2012,bassa,1,1,13.0,"front,rear,power"
Folsom,2010,bassa,4,4,30.0,"rear,front,comma"
Folsom,2012,bassa,6,6,37.83,"rear,front,system"
Fond Du Lac,2019,media,1,1,642.0,"black,bonus,cash"
Forest,2010,bassa,1,1,11.0,"front,rear,seat"
Forest City,2009,bassa,2,2,26.5,"front,power,friendship"
Forest Park,2007,bassa,1,1,25.0,"xtronic,brilliant,silver"
Forest Park,2015,bassa,2,2,8.5,"blue,2015,speed"
Forest Park,2021,media,3,23,44.0,"front,wheel,system"
Forsyth,2010,bassa,2,2,42.0,"front,rear,seat"
Forsyth,2015,bassa,4,4,30.25,"front,rear,power"
Forsyth,2016,bassa,9,10,62.9,"front,power,rear"
Forsyth,2020,alta,2,8,48.5,"wheel,power,package"
Fort Gratiot,2017,bassa,2,3,34.33,"seats,warranty,certified"
Fort Lauderdale,2018,bassa,1,1,42.0,"rear,front,power"
Fort Montgomery,2021,alta,1,4,45.0,"rear,front,power"
Fort Washington,2014,media,9,10,20.4,"front,rear,wheel"
Fort Washington,2018,alta,6,7,24.71,"package,carfax,certified"
Fort Wayne,2004,bassa,5,5,67.2,"front,power,rear"
Fort Worth,1979,media,1,1,51.0,"power,chrome,original"
Fort Worth,2006,bassa,1,1,19.0,"power,additional,info"
Fowlerville,2019,media,9,19,21.58,"front,rear,power"
Fox Lake,2008,bassa,13,13,63.08,"power,front,steering"
Fox Lake,2016,alta,1,1,11.0,"power,front,steering"
Fox Lake,2016,media,8,8,59.63,"power,system,steering"
Fox Lake,2017,media,14,38,45.58,"warranty,first,whichever"
Framingham,2016,bassa,29,31,75.03,"front,rear,power"
Frankenmuth,2016,media,10,11,29.36,"comma,rear,wholesale"
Frankford,2016,bassa,1,1,12.0,""
Frankfort,1993,bassa,1,1,111.0,"front,sport,power"
Frankfort,2015,media,4,5,22.4,"front,rear,power"
Frankfort,2016,media,9,10,24.4,"front,rear,power"
Frankfort,2021,media,6,33,27.03,"front,power,system"
Franklin,2009,bassa,6,6,120.83,"front,rear,power"
Franklin,2013,bassa,13,18,48.22,"front,power,rear"
Franklin Park,2006,bassa,1,1,22.0,"power,front,seat"
Franklin Park,2010,bassa,4,5,22.6,"front,rear,type"
Franklin Park,2011,bassa,1,1,54.0,"front,rear,type"
Franklin Square,2020,alta,3,3,85.67,"rear,power,front"
Franklinton,2007,bassa,2,2,69.5,"power,seat,steering"
Franklinville,1997,bassa,1,1,5.0,"power,front,seat"
Fraser,2011,bassa,2,2,6.0,"front,rear,type"
Frederick,2003,bassa,5,5,80.4,"power,wheel,front"
Frederick,2018,bassa,41,70,95.86,"front,rear,power"
Frederick,2021,media,22,170,26.05,"front,rear,power"
Fredericksburg,1997,alta,1,1,129.0,"door,power,convertible"
Fredericksburg,2010,bassa,83,143,63.67,"front,rear,power"
Fredericksburg,2015,bassa,72,132,70.2,"power,front,rear"
Fredericksburg,2016,bassa,71,160,64.14,"power,rear,steering"
Fredericksburg,2020,media,94,673,91.08,"rear,front,power"
Fredericksburg,2021,bassa,2,16,28.13,"rear,wheel,power"
Fredonia,2018,bassa,4,4,33.25,"front,rear,power"
Freehold,2012,bassa,15,16,16.63,"wheel,rear,driver"
Freehold,2017,bassa,22,81,38.04,"rear,wheel,front"
Freehold,2018,alta,6,9,65.89,"front,power,system"
Freeland,2010,bassa,4,4,4.5,"front,wheel,rear"
Freeport,2008,bassa,1,1,17.0,"power,heated,remote"
Freeport,2014,media,2,2,19.0,"power,wheel,seat"
Freeport,2019,media,20,36,46.81,"power,rear,wheel"
Fremont,2009,bassa,2,2,4.5,"wheel,power,front"
Frisco,2017,bassa,7,7,21.86,"power,control,bags"
Front Royal,2005,bassa,8,9,49.56,"power,clean,wheel"
Front Royal,2007,bassa,8,8,47.88,"power,control,wheel"
Front Royal,2007,media,1,1,43.0,"increase,must,owner"
Front Royal,2018,bassa,4,5,75.0,"front,rear,power"
Front Royal,2019,alta,4,11,101.91,"front,rear,manual"
Front Royal,2020,alta,19,94,104.64,"rear,front,power"
Front Royal,2020,bassa,2,4,32.25,"front,rear,driver"
Front Royal,2020,media,32,261,116.7,"front,rear,driver"
